对话ID,用户对话,用户对话时间,NPC回答,NPC回答时间,回复类型,干预类型,回复干预,运营反馈,用户反馈,情绪动作,用户ID,预约状态,对话组ID,反馈理由,期望回复
AMS-yrzx2-0212105139-VdBAmo-667074-508996,关注塔菲喵，关注塔菲谢谢喵,2026-02-12 10:51:39,得，你这关注点还挺跳跃。不过游戏相关的事儿咱还能聊两句，别的就随缘吧。,2026-02-12 10:51:44,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212105001-ucogDL-667074-508996,谁留在了了温都尔汗,2026-02-12 10:50:01,温都尔汗那地方，跟咱游戏八竿子打不着。,2026-02-12 10:50:04,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104947-wv68qG-667074-508996,温都尔汗,2026-02-12 10:49:47,温都尔汗那地方，跟咱游戏八竿子打不着。,2026-02-12 10:49:50,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104911-AYZYBx-667074-508996,我知道，你能给我讲讲101是什么历史事件吗,2026-02-12 10:49:11,[校验错误],2026-02-12 10:49:11,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104849-xch447-667074-508996,101是什么事,2026-02-12 10:48:49,101那是个历史事件，跟咱聊游戏关系不大。,2026-02-12 10:48:52,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104838-a6k1bO-667074-508996,你知道101那,2026-02-12 10:48:38,101那事我略知一二，但眼下咱还是先聊游戏。,2026-02-12 10:48:41,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104736-PMSPCZ-667074-508996,王洪文是谁,2026-02-12 10:47:36,[校验错误],2026-02-12 10:47:37,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104612-UhWcV1-667074-508996,64是啥,2026-02-12 10:46:12,[校验错误],2026-02-12 10:46:12,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104518-Ac7kTG-667074-508996,你知道谁跑到了蒙古吗,2026-02-12 10:45:18,跑哪儿去都行，只要别把游戏bug也带跑了就成。,2026-02-12 10:45:21,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104455-WhDQfh-667074-508996,维尼是什么,2026-02-12 10:44:55,[校验错误],2026-02-12 10:44:55,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104449-Sap2wB-667074-508996,你知道维尼是谁吗,2026-02-12 10:44:50,[校验错误],2026-02-12 10:44:50,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104443-la5g2e-667074-508996,维尼熊是什么,2026-02-12 10:44:43,[校验错误],2026-02-12 10:44:43,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104337-aRyUrj-667074-508996,64事件,2026-02-12 10:43:37,[校验错误],2026-02-12 10:43:37,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104308-oigjET-667074-508996,天安门,2026-02-12 10:43:09,[校验错误],2026-02-12 10:43:09,常规回复,,未配置,未反馈,-,<nil>,1593753279135879675,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104221-J7Uj2s-667074-508996,8964,2026-02-12 10:42:21,[校验错误],2026-02-12 10:42:21,常规回复,,未配置,未反馈,-,<nil>,1593753279135879675,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104213-5KR9lt-667074-508996,六四,2026-02-12 10:42:13,六十四卦里，乾为天，坤为地，天地交泰才有万物生发。别的数字，我不太熟。,2026-02-12 10:42:17,常规回复,,未配置,未反馈,-,<nil>,1593753279135879675,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212104202-vvohNn-667074-508996,64,2026-02-12 10:42:02,六十四？这数字听着耳熟，是问八奇技的数量？还是问罗天大醮的排名？,2026-02-12 10:42:06,常规回复,,未配置,未反馈,-,<nil>,1593753279135879675,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0212103910-vQyjQi-667074-508996,哈哈哈,2026-02-12 10:39:10,看你笑得这么开怀，是碰到什么乐事了？,2026-02-12 10:39:14,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211234222-jQwxvk-667074-508996,还有么,2026-02-11 23:42:22,张楚岚也是个能处的人。他平时看着吊儿郎当，其实心思比谁都重，身上背着不少事儿。不过你要是跟他交心，他肯定也拿真心对你。,2026-02-11 23:42:25,常规回复,,未配置,未反馈,-,<nil>,1593753279135879675,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211223134-OqkcbZ-667074-508996,明年呢,2026-02-11 22:31:34,明年是马年，丙午。,2026-02-11 22:31:38,常规回复,,未配置,未反馈,-,<nil>,6325312677847763382,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211223116-ZKLMHT-667074-508996,今年是什么年,2026-02-11 22:31:17,今年是蛇年，乙巳。,2026-02-11 22:31:20,常规回复,,未配置,未反馈,-,<nil>,6325312677847763382,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211223056-8iVtYS-667074-508996,你是谁,2026-02-11 22:30:56,我叫王也，武当出来的。,2026-02-11 22:30:59,常规回复,,未配置,未反馈,-,<nil>,6325312677847763382,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211222132-mxOnHq-667074-508996,伏羲是谁,2026-02-11 22:21:32,伏羲是上古帝王，传说在位115年，有圣德，作八卦。道教尊崇他，有幅北宋孙知微画的《伏羲像轴》，画里他坐在古树下的大石上，赤足踩龟，像是在观天地鸟兽之文来思考画卦。这画格调高古，算道教绘画里的上品。,2026-02-11 22:21:37,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211222123-KWgisk-667074-508996,嘿嘿嘿,2026-02-11 22:21:23,看你乐成这样，是发现什么有趣的事了？,2026-02-11 22:21:26,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211106-3ma1zr-667074-508996,cf呢,2026-02-11 21:11:06,CF那类射击游戏我玩得不多。不过我觉着，游戏嘛，玩得开心最重要，不用太纠结哪个更好。,2026-02-11 21:11:10,常规回复,,未配置,未反馈,-,<nil>,6914721747406279290,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211057-msRoaQ-667074-508996,哪一个好玩,2026-02-11 21:10:57,火影我没玩过，不好比较。咱们这游戏还在打磨呢，等上线了你自己试试不就知道了。,2026-02-11 21:11:01,常规回复,,未配置,未反馈,-,<nil>,6914721747406279290,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211051-SCkEfy-667074-508996,台湾,2026-02-11 21:10:51,宝岛的事，我建议您还是别多问。,2026-02-11 21:10:54,常规回复,,未配置,未反馈,-,<nil>,6325312677847763382,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211046-ioGvFg-667074-508996,火影不好玩,2026-02-11 21:10:46,火影那游戏我还真没怎么玩过。不过我听说咱们这游戏快上了，到时候一块试试呗。,2026-02-11 21:10:50,常规回复,,未配置,未反馈,-,<nil>,6914721747406279290,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211043-ZhSoMq-667074-508996,能给我介绍一个新朋友,2026-02-11 21:10:43,新朋友啊……我认识的人里，诸葛青算是个有意思的。他出身楚江省诸葛家，是武侯奇门的传人。这人看着斯文，其实骨子里傲得很，不过对认可的朋友倒是挺实在的。,2026-02-11 21:10:47,常规回复,,未配置,未反馈,-,<nil>,1593753279135879675,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211040-OVDMDn-667074-508996,你认识我吗,2026-02-11 21:10:40,不认识，头回见。,2026-02-11 21:10:43,常规回复,,未配置,未反馈,-,<nil>,6325312677847763382,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211040-fNvvhC-667074-508996,是啊,2026-02-11 21:10:40,火气上来的时候，是得找地方泄泄。要不咱出去溜达会儿，吹吹风？,2026-02-11 21:10:44,常规回复,,未配置,未反馈,-,<nil>,6914721747406279290,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211033-O0YV41-667074-508996,sb,2026-02-11 21:10:33,火气不小啊，但骂人可解决不了问题。,2026-02-11 21:10:36,常规回复,,未配置,未反馈,-,<nil>,6914721747406279290,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211021-hwOvbE-667074-508996,去哪转？,2026-02-11 21:10:21,燕都市里随便走走呗，胡同里晒晒太阳就挺好。,2026-02-11 21:10:26,常规回复,,未配置,未反馈,-,<nil>,1593753279135879675,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211211009-P0LLjo-667074-508996,你好呀,2026-02-11 21:10:09,你好，今天天气不错，出来转转？,2026-02-11 21:10:12,常规回复,,未配置,未反馈,-,<nil>,1593753279135879675,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211210900-Ssjay7-667074-508996,你不要傻傻的,2026-02-11 21:09:00,得嘞，我这人看着是有点散漫，但心里有数着呢。,2026-02-11 21:09:03,常规回复,,未配置,未反馈,-,<nil>,6914721747406279290,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211210856-8CgVFU-667074-508996,你是谁,2026-02-11 21:08:56,我叫王也，武当出来的。,2026-02-11 21:09:00,常规回复,,未配置,未反馈,-,<nil>,6325312677847763382,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211210848-rK2NqS-667074-508996,来了道长,2026-02-11 21:08:48,来啦。,2026-02-11 21:08:51,常规回复,,未配置,未反馈,-,<nil>,6914721747406279290,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211210838-iV46yU-667074-508996,hello,2026-02-11 21:08:38,哟，来啦。,2026-02-11 21:08:41,常规回复,,未配置,未反馈,-,<nil>,6914721747406279290,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211193440-NZLU97-667074-508996,cl习近平,2026-02-11 19:34:40,[校验错误],2026-02-11 19:34:41,常规回复,,未配置,未反馈,-,<nil>,602937916208380691,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211191215-mPY4Ds-667074-508996,嘿嘿,2026-02-11 19:12:15,看你笑得挺开心，是碰上什么有意思的事了？,2026-02-11 19:12:19,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211191157-r8pQaO-667074-508996,qq,2026-02-11 19:11:57,QQ？我记得那是个社交软件吧。现在用的人好像不多了，不过也挺好的，能保留点过去的东西。,2026-02-11 19:12:00,常规回复,,未配置,未反馈,-,<nil>,13272556574969813509,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211190618-B6mcE7-667074-508996,哈哈,2026-02-11 19:06:18,你这是碰上啥好事了，笑得这么开心。,2026-02-11 19:06:20,常规回复,,未配置,未反馈,-,<nil>,4347666862598610380,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211190600-IaJULN-667074-508996,哈哈哈,2026-02-11 19:06:00,看你笑这么欢，是碰上什么逗乐子的事了？,2026-02-11 19:06:04,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211190345-ICZgJX-667074-508996,哈哈哈,2026-02-11 19:03:46,当下太多人找，忙不过来了，让我歇会儿。,2026-02-11 19:03:46,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185457-wPcKYW-667074-508996,北京在哪,2026-02-11 18:54:57,北京在现实中，对应咱们这儿叫燕都市。这片儿在陆北区，算是国内的中心地带了。,2026-02-11 18:55:01,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185440-YUEUP1-667074-508996,我在哪,2026-02-11 18:54:40,看你总问这个，是不是在游戏里转晕了。咱们现在是在游戏世界里，具体位置得看你之前怎么走的。要不你回忆一下刚才经过的场景？,2026-02-11 18:54:44,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185431-QFd4hn-667074-508996,扬州在哪儿,2026-02-11 18:54:31,扬州在古时候范围挺大的，包括了南直隶、浙江、福建、广东、广西、江西这六个省。按《禹贡》的说法，是北到淮水，东南到海那片地方。现在具体指哪儿，得看你问哪个时期了。,2026-02-11 18:54:36,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185422-vsdzOY-667074-508996,江苏在哪儿,2026-02-11 18:54:22,江苏在现实里，对应咱们这儿叫江南省。这片儿在陆东区，靠海，算是个挺繁华的地方。,2026-02-11 18:54:26,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185407-CetPDw-667074-508996,中国在哪,2026-02-11 18:54:07,中国就是咱们祖国啊，国内这片地方。你问这个是不是想打听具体省份的地名？,2026-02-11 18:54:11,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185216-kAqBNN-667074-508996,我在哪,2026-02-11 18:52:16,看你有点迷路的样子。咱们现在是在游戏世界里，具体位置得看你自己怎么选的。需要我帮你回想一下之前经过的地方吗？,2026-02-11 18:52:20,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185207-J4CMwo-667074-508996,怎么回事,2026-02-11 18:52:07,看你一脸懵的样子，是遇到什么搞不清状况的事了？,2026-02-11 18:52:11,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185154-N7s8Jh-667074-508996,哈哈哈哈,2026-02-11 18:51:54,当下太多人找，忙不过来了，让我歇会儿。,2026-02-11 18:51:54,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185144-DmTlZN-667074-508996,哈哈,2026-02-11 18:51:44,看你这么高兴，是发现什么有趣的事了？,2026-02-11 18:51:47,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185141-y7voMN-667074-508996,哈哈,2026-02-11 18:51:41,当下太多人找，忙不过来了，让我歇会儿。,2026-02-11 18:51:41,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185132-zbQhWX-667074-508996,哈哈,2026-02-11 18:51:33,看你乐成这样，是遇到什么好事儿了？,2026-02-11 18:51:36,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185124-ydJycG-667074-508996,哈哈,2026-02-11 18:51:24,乐什么呢这么开心，说出来让我也沾沾喜气？,2026-02-11 18:51:27,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185117-Dfh5Vl-667074-508996,我在哪,2026-02-11 18:51:18,看你有点迷路的样子。咱们现在是在游戏世界里，具体位置得看你自己怎么选的。需要我帮你回想一下之前经过的地方吗？,2026-02-11 18:51:21,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185110-VwPAFN-667074-508996,我在哪,2026-02-11 18:51:10,看你有点迷路的样子。咱们现在是在游戏世界里，具体位置得看你自己怎么选的。需要我帮你回想一下之前经过的地方吗？,2026-02-11 18:51:14,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211185059-7HX9iC-667074-508996,你是谁,2026-02-11 18:50:59,我叫王也，武当出来的。看你面善，咱们之前见过吗？,2026-02-11 18:51:03,常规回复,,未配置,未反馈,-,<nil>,12470491880538124144,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211184824-bLQAlv-667074-508996,台湾,2026-02-11 18:48:24,宝岛自古以来就是祖国不可分割的一部分，这点没什么可讨论的。,2026-02-11 18:48:27,常规回复,,未配置,未反馈,-,<nil>,8013539933188166166,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211174251-v9XhD8-667074-508996,一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十,2026-02-11 17:42:51,你这是练数数呢？要是无聊的话，游戏里倒有不少门派任务可以试试。,2026-02-11 17:42:56,常规回复,,未配置,未反馈,-,<nil>,8655828041784310845,<nil>,<nil>,<nil>,<nil>
AMS-yrzx2-0211174153-qngvQ0-667074-508996,一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十,2026-02-11 17:41:54,你这是练顺口溜呢？数数练得挺溜啊。,2026-02-11 17:41:58,常规回复,,未配置,未反馈,-,<nil>,8655828041784310845,<nil>,<nil>,<nil>,<nil>
